date,id_,x,y
2008-07-12 12:54:27,153-20080712125122,-8.285955,3.121831
2008-07-12 12:54:32,153-20080712125122,-8.268255,3.090839
2008-07-12 12:56:47,153-20080712125122,-8.200685,2.909788
2008-07-12 12:57:12,153-20080712125122,-8.047287,2.878054
2008-07-12 12:57:37,153-20080712125122,-7.635074,2.880876
2008-07-12 12:57:52,153-20080712125122,-7.39251,2.882955
2008-07-12 12:59:37,153-20080712125122,-5.169695,2.895183
2008-07-12 13:00:02,153-20080712125122,-4.643936,2.90157
2008-07-12 13:01:02,153-20080712125122,-3.347183,2.91464
2008-07-12 13:02:17,153-20080712125122,-1.74063,2.933849
2008-07-12 13:02:22,153-20080712125122,-1.641111,2.938354
2008-07-12 13:02:57,153-20080712125122,-0.821025,2.94484
2008-07-12 13:04:32,153-20080712125122,1.541161,2.973307
2008-07-12 13:04:57,153-20080712125122,2.168777,2.984248
2008-07-12 13:06:22,153-20080712125122,3.637295,2.685072
2008-07-12 13:06:37,153-20080712125122,3.843012,2.620414
2008-07-12 13:07:07,153-20080712125122,4.348734,2.46991
2008-07-12 13:10:07,153-20080712125122,5.423629,1.41143
2008-07-12 13:12:17,153-20080712125122,5.419399,1.215478
2008-07-12 13:12:45,153-20080712125122,5.431198,1.208101
2008-07-12 13:13:00,153-20080712125122,5.431087,1.210527
2008-07-12 13:13:27,153-20080712125122,5.567787,1.214339
2008-07-12 13:13:32,153-20080712125122,5.662185,1.216369
2008-07-12 13:13:52,153-20080712125122,6.045456,1.215577
2008-07-12 13:14:17,153-20080712125122,6.435183,1.210428
2008-07-12 13:14:37,153-20080712125122,6.567207,1.214685
2008-07-12 13:14:47,153-20080712125122,6.564424,1.214982
2008-07-12 13:15:27,153-20080712125122,6.83337,1.222211
2008-07-12 13:16:22,153-20080712125122,7.281095,1.168098
2008-07-12 13:16:37,153-20080712125122,7.284768,1.106857
2008-07-12 13:17:02,153-20080712125122,7.264174,1.022545
2008-07-19 00:33:34,153-20080719003316,-8.523175,3.350954
2008-07-19 00:58:13,153-20080719003316,-8.480429,3.35734
2008-07-19 00:58:15,153-20080719003316,-8.48555,3.35739
2008-07-19 00:58:37,153-20080719003316,-8.520949,3.342636
2008-07-19 00:58:39,153-20080719003316,-8.516942,3.341052
2008-07-19 00:59:13,153-20080719003316,-8.617017,3.335062
2008-07-19 00:59:37,153-20080719003316,-8.654866,3.335507
2008-07-19 00:59:41,153-20080719003316,-8.673345,3.338032
2008-07-19 01:00:15,153-20080719003316,-8.809042,3.393332
2008-07-19 01:00:35,153-20080719003316,-8.818616,3.498834
2008-07-19 01:00:41,153-20080719003316,-8.825629,3.523439
2008-07-19 01:00:51,153-20080719003316,-8.826297,3.537945
2008-07-19 01:01:07,153-20080719003316,-8.825963,3.540123
2008-07-19 01:01:27,153-20080719003316,-8.826408,3.544926
2008-07-19 01:01:43,153-20080719003316,-8.829636,3.603395
2008-07-19 01:02:07,153-20080719003316,-8.842104,3.698796
2008-07-19 01:02:11,153-20080719003316,-8.836204,3.708946
2008-07-19 01:02:53,153-20080719003316,-8.718317,3.794347
2008-07-19 01:03:05,153-20080719003316,-8.552452,3.796624
2008-07-19 01:03:07,153-20080719003316,-8.519836,3.79707
2008-07-19 01:03:27,153-20080719003316,-8.134339,3.805684
2008-07-19 01:03:33,153-20080719003316,-8.000422,3.806674
2008-07-19 01:03:37,153-20080719003316,-7.912035,3.808011
2008-07-19 01:03:41,153-20080719003316,-7.830661,3.809694
2008-07-19 01:04:11,153-20080719003316,-7.468095,3.822962
2008-07-19 01:04:17,153-20080719003316,-7.35622,3.824398
2008-07-19 01:04:49,153-20080719003316,-6.630199,3.834151
2008-07-19 01:04:51,153-20080719003316,-6.581997,3.834547
2008-07-19 01:05:07,153-20080719003316,-6.188485,3.841379
2008-07-19 01:06:07,153-20080719003316,-4.902975,3.855143
2008-07-19 01:06:11,153-20080719003316,-4.829839,3.856281
2008-07-19 01:06:17,153-20080719003316,-4.72019,3.858311
2008-07-19 01:07:03,153-20080719003316,-3.750046,3.869747
2008-07-19 01:07:09,153-20080719003316,-3.604552,3.871777
2008-07-19 01:07:13,153-20080719003316,-3.506926,3.873114
2008-07-19 01:07:19,153-20080719003316,-3.368556,3.875391
2008-07-19 01:07:37,153-20080719003316,-3.037383,3.880788
2008-07-19 01:07:55,153-20080719003316,-2.65812,3.886184
2008-07-19 01:09:25,153-20080719003316,-0.730968,3.911087
2008-07-19 01:09:51,153-20080719003316,-0.087211,3.922424
2008-07-19 01:09:57,153-20080719003316,0.079211,3.924256
2008-07-19 01:10:29,153-20080719003316,0.83796,3.934108
2008-07-19 01:10:35,153-20080719003316,0.985792,3.935395
2008-07-19 01:10:39,153-20080719003316,1.078965,3.936831
2008-07-19 01:11:13,153-20080719003316,1.571551,3.939504
2008-07-19 01:11:19,153-20080719003316,1.623092,3.937969
2008-07-19 01:11:45,153-20080719003316,1.860535,3.939851
2008-07-19 01:11:57,153-20080719003316,1.929664,3.940445
2008-07-19 01:13:23,153-20080719003316,2.224102,3.946138
2008-07-19 01:13:39,153-20080719003316,2.27876,3.946188
2008-07-19 01:14:25,153-20080719003316,2.532122,3.952772
2008-07-19 01:14:29,153-20080719003316,2.588449,3.951881
2008-07-19 01:14:43,153-20080719003316,2.856505,3.939603
2008-07-19 01:15:07,153-20080719003316,3.417552,3.852172
2008-07-19 01:15:15,153-20080719003316,3.588983,3.821923
2008-07-19 01:15:17,153-20080719003316,3.632286,3.814992
2008-07-19 01:15:21,153-20080719003316,3.717445,3.800337
2008-07-19 01:15:59,153-20080719003316,4.468402,3.601365
2008-07-19 01:16:03,153-20080719003316,4.543987,3.579433
2008-07-19 01:16:31,153-20080719003316,5.084774,3.418482
2008-07-19 01:16:39,153-20080719003316,5.224479,3.378777
2008-07-19 01:17:13,153-20080719003316,5.726193,3.232679
2008-07-19 01:17:17,153-20080719003316,5.791537,3.213421
2008-07-19 01:17:29,153-20080719003316,5.994583,3.151783
2008-07-19 01:18:23,153-20080719003316,6.238483,3.014696
2008-07-19 01:18:25,153-20080719003316,6.235922,3.018805
2008-07-19 01:18:29,153-20080719003316,6.235922,3.027419
2008-07-19 01:18:49,153-20080719003316,6.401676,3.105889
2008-07-19 01:19:03,153-20080719003316,6.604276,3.190053
2008-07-19 01:19:21,153-20080719003316,6.901943,3.310011
2008-07-19 01:19:33,153-20080719003316,7.12369,3.39759
2008-07-19 01:19:57,153-20080719003316,7.593344,3.582898
2008-07-19 01:20:11,153-20080719003316,7.843812,3.686964
2008-07-19 01:20:19,153-20080719003316,7.987858,3.745977
2008-07-19 01:20:23,153-20080719003316,8.059659,3.775435
2008-07-19 01:21:15,153-20080719003316,9.038152,4.167884
2008-07-19 01:21:33,153-20080719003316,9.372665,4.303387
2008-07-19 01:21:57,153-20080719003316,9.822838,4.485478
2008-07-19 01:22:03,153-20080719003316,9.932376,4.529589
2008-07-19 01:22:07,153-20080719003316,9.997497,4.555927
2008-07-19 01:22:09,153-20080719003316,10.024437,4.567215
2008-07-19 01:22:21,153-20080719003316,10.123733,4.606475
2008-07-19 01:22:31,153-20080719003316,10.193975,4.634695
2008-07-19 01:22:37,153-20080719003316,10.233827,4.650191
2008-07-19 01:22:43,153-20080719003316,10.283253,4.670142
2008-07-19 01:22:45,153-20080719003316,10.302956,4.67841
2008-07-19 01:23:19,153-20080719003316,10.79788,4.877085
2008-07-19 01:23:45,153-20080719003316,11.194732,5.035907
2008-07-19 01:24:27,153-20080719003316,11.861865,5.275921
2008-07-19 01:24:29,153-20080719003316,11.900716,5.286269
2008-07-19 01:24:31,153-20080719003316,11.939343,5.29617
2008-07-19 01:24:37,153-20080719003316,12.056005,5.323548
2008-07-19 01:24:57,153-20080719003316,12.486141,5.401127
2008-07-19 01:25:07,153-20080719003316,12.71646,5.437763
2008-07-19 01:25:57,153-20080719003316,13.811392,5.61317
2008-07-19 01:26:27,153-20080719003316,14.470845,5.71674
2008-07-19 01:27:07,153-20080719003316,14.878383,5.776001
2008-07-19 01:27:33,153-20080719003316,14.903764,5.779021
2008-07-19 01:27:51,153-20080719003316,14.919126,5.780061
2008-07-19 01:28:55,153-20080719003316,14.959869,5.786447
2008-07-19 01:29:09,153-20080719003316,14.977457,5.788477
2008-07-19 01:29:27,153-20080719003316,14.988923,5.790061
2008-07-19 01:30:13,153-20080719003316,15.024322,5.796497
2008-07-19 01:30:57,153-20080719003316,15.065288,5.800359
2008-07-19 01:30:59,153-20080719003316,15.065622,5.800409
2008-07-19 01:31:19,153-20080719003316,15.075195,5.801795
2008-07-19 01:31:33,153-20080719003316,15.079982,5.802042
2008-07-19 01:31:35,153-20080719003316,15.081095,5.801844
2008-07-19 01:31:43,153-20080719003316,15.083767,5.801844
2008-07-19 01:31:57,153-20080719003316,15.091893,5.802884
2008-07-19 01:32:11,153-20080719003316,15.104917,5.805953
2008-07-19 01:32:15,153-20080719003316,15.10937,5.806845
2008-07-19 01:32:37,153-20080719003316,15.157126,5.814766
2008-07-19 01:33:57,153-20080719003316,15.186291,5.819816
2008-07-19 01:34:19,153-20080719003316,15.260541,5.819667
2008-07-19 01:34:37,153-20080719003316,15.264548,5.816647
2008-07-19 01:34:41,153-20080719003316,15.264326,5.816647
2008-07-19 01:34:55,153-20080719003316,15.264103,5.816746
2008-07-19 01:35:05,153-20080719003316,15.263658,5.816697
2008-07-19 01:35:23,153-20080719003316,15.263324,5.816697
2008-07-19 01:35:51,153-20080719003316,15.263324,5.816746
2008-07-19 01:35:53,153-20080719003316,15.263213,5.816746
2008-07-19 01:36:35,153-20080719003316,15.277795,5.798527
2008-07-19 01:37:01,153-20080719003316,15.371303,5.727681
2008-07-19 01:37:15,153-20080719003316,15.436981,5.679114
2008-07-19 01:37:21,153-20080719003316,15.466704,5.655202
2008-07-19 01:37:37,153-20080719003316,15.560768,5.600347
2008-07-19 01:38:11,153-20080719003316,15.899845,5.46321
2008-07-19 01:38:29,153-20080719003316,16.202076,5.457121
2008-07-19 01:38:41,153-20080719003316,16.38308,5.458408
2008-07-19 01:38:45,153-20080719003316,16.405344,5.459101
2008-07-19 01:38:57,153-20080719003316,16.473026,5.447912
2008-07-19 01:39:29,153-20080719003316,16.638334,5.307508
2008-07-19 01:39:55,153-20080719003316,16.726944,5.162004
2008-07-19 01:40:23,153-20080719003316,16.79663,5.051502
2008-07-19 01:40:29,153-20080719003316,16.808318,5.033085
2008-07-19 01:40:59,153-20080719003316,16.897151,4.892829
2008-07-19 01:41:21,153-20080719003316,16.94602,4.803517
2008-07-19 01:41:25,153-20080719003316,16.93589,4.799358
2008-07-19 01:41:27,153-20080719003316,16.928209,4.798615
2008-07-19 01:49:57,153-20080719014942,16.620078,4.826191
2008-07-19 01:49:59,153-20080719014942,16.617518,4.824954
2008-07-19 01:50:05,153-20080719014942,16.616293,4.824013
2008-07-19 01:50:11,153-20080719014942,16.615291,4.824062
2008-07-19 01:50:25,153-20080719014942,16.59826,4.821637
2008-07-19 01:50:27,153-20080719014942,16.596924,4.821043
2008-07-19 01:51:17,153-20080719014942,16.523231,4.801784
2008-07-19 01:51:33,153-20080719014942,16.500188,4.796536
2008-07-19 01:51:55,153-20080719014942,16.497627,4.780396
2008-07-19 01:52:15,153-20080719014942,16.468128,4.776535
2008-07-19 01:52:41,153-20080719014942,16.433285,4.770594
2008-07-19 01:52:57,153-20080719014942,16.431838,4.770544
2008-07-19 01:53:09,153-20080719014942,16.415251,4.770297
2008-07-19 08:40:02,153-20080719014942,16.533027,4.836093
2008-07-19 08:42:28,153-20080719014942,16.619188,4.822874
2008-07-19 08:42:40,153-20080719014942,16.63544,4.823815
2008-07-19 08:42:46,153-20080719014942,16.640004,4.823369
2008-07-19 08:42:52,153-20080719014942,16.640449,4.823369
2008-07-19 08:43:16,153-20080719014942,16.657704,4.82634
2008-07-19 08:43:20,153-20080719014942,16.657259,4.825647
2008-07-19 08:43:46,153-20080719014942,16.666275,4.827627
2008-07-19 08:45:48,153-20080719014942,16.713586,4.83332
2008-07-19 08:46:00,153-20080719014942,16.728057,4.835746
2008-07-19 08:46:44,153-20080719014942,16.77637,4.839955
2008-07-19 08:46:56,153-20080719014942,16.795183,4.841786
2008-07-19 08:47:04,153-20080719014942,16.802864,4.839608
2008-07-19 08:47:30,153-20080719014942,16.818782,4.828815
2008-07-19 08:47:46,153-20080719014942,16.825016,4.822775
2008-07-19 08:48:24,153-20080719014942,16.840267,4.802626
2008-07-19 08:49:06,153-20080719014942,16.889358,4.790249
2008-07-19 08:51:14,153-20080719014942,16.92409,4.801635
2008-07-19 08:51:32,153-20080719014942,16.922865,4.801536
2008-07-19 08:51:48,153-20080719014942,16.924758,4.802378
2008-07-19 09:21:59,153-20080719014942,16.922309,4.871937
2008-07-19 09:22:31,153-20080719014942,16.852289,4.98833
2008-07-19 09:22:39,153-20080719014942,16.82791,5.037145
2008-07-19 09:22:47,153-20080719014942,16.791843,5.088237
2008-07-19 09:23:11,153-20080719014942,16.692547,5.244335
2008-07-19 09:23:23,153-20080719014942,16.660375,5.2932
2008-07-19 09:23:33,153-20080719014942,16.655144,5.298448
2008-07-19 09:23:39,153-20080719014942,16.654921,5.298794
2008-07-19 09:23:41,153-20080719014942,16.654921,5.298794
2008-07-19 09:25:29,153-20080719014942,15.785966,5.806003
2008-07-19 09:25:37,153-20080719014942,15.77706,5.814716
2008-07-19 09:25:39,153-20080719014942,15.777172,5.814865
2008-07-19 09:25:57,153-20080719014942,15.777617,5.814568
2008-07-19 09:26:45,153-20080719014942,15.778508,5.814221
2008-07-19 09:27:13,153-20080719014942,15.778619,5.81432
2008-07-19 09:27:15,153-20080719014942,15.778619,5.81437
2008-07-19 09:27:25,153-20080719014942,15.776504,5.817885
2008-07-19 09:27:41,153-20080719014942,15.719397,5.864967
2008-07-19 09:28:19,153-20080719014942,15.560323,5.976409
2008-07-19 09:28:33,153-20080719014942,15.590379,5.940417
2008-07-19 09:28:47,153-20080719014942,15.591269,5.924277
2008-07-19 09:29:25,153-20080719014942,15.58036,5.913089
2008-07-19 09:30:05,153-20080719014942,14.931037,5.802092
2008-07-19 09:30:25,153-20080719014942,14.407171,5.716443
2008-07-19 09:30:43,153-20080719014942,13.876403,5.631339
2008-07-19 09:30:51,153-20080719014942,13.612354,5.591881
2008-07-19 09:30:59,153-20080719014942,13.351534,5.550691
2008-07-19 09:31:41,153-20080719014942,12.172668,5.353797
2008-07-19 09:31:53,153-20080719014942,11.856522,5.280971
2008-07-19 09:31:57,153-20080719014942,11.753107,5.251564
2008-07-19 09:32:01,153-20080719014942,11.651807,5.219383
2008-07-19 09:32:23,153-20080719014942,11.176141,5.034966
2008-07-19 09:32:33,153-20080719014942,10.975767,4.955061
2008-07-19 09:32:49,153-20080719014942,10.66029,4.83139
2008-07-19 09:33:25,153-20080719014942,9.955641,4.547907
2008-07-19 09:33:31,153-20080719014942,9.832968,4.496567
2008-07-19 09:34:03,153-20080719014942,9.159489,4.227541
2008-07-19 09:34:05,153-20080719014942,9.119971,4.209867
2008-07-19 09:34:13,153-20080719014942,8.950655,4.138625
2008-07-19 09:34:23,153-20080719014942,8.723119,4.047481
2008-07-19 09:34:27,153-20080719014942,8.634064,4.011786
2008-07-19 09:34:35,153-20080719014942,8.45818,3.941534
2008-07-19 09:34:45,153-20080719014942,8.229086,3.8494
2008-07-19 09:35:07,153-20080719014942,7.775907,3.666913
2008-07-19 09:35:49,153-20080719014942,6.956489,3.337141
2008-07-19 09:35:59,153-20080719014942,6.743091,3.25273
2008-07-19 09:36:01,153-20080719014942,6.701903,3.236194
2008-07-19 09:36:03,153-20080719014942,6.660381,3.219559
2008-07-19 09:36:13,153-20080719014942,6.442307,3.132624
2008-07-19 09:36:43,153-20080719014942,5.81035,2.883698
2008-07-19 09:36:47,153-20080719014942,5.729978,2.852904
2008-07-19 09:36:57,153-20080719014942,5.545857,2.779582
2008-07-19 09:37:03,153-20080719014942,5.445336,2.739629
2008-07-19 09:37:07,153-20080719014942,5.380771,2.714034
2008-07-19 09:37:23,153-20080719014942,5.139766,2.617543
2008-07-19 09:37:31,153-20080719014942,5.034124,2.576946
2008-07-19 09:37:49,153-20080719014942,4.829631,2.509764
2008-07-19 09:37:55,153-20080719014942,4.751931,2.498823
2008-07-19 09:38:01,153-20080719014942,4.700501,2.483426
2008-07-19 09:38:35,153-20080719014942,4.690705,2.479218
2008-07-19 09:38:43,153-20080719014942,4.688256,2.477633
2008-07-19 09:39:05,153-20080719014942,4.573598,2.431789
2008-07-19 09:39:21,153-20080719014942,4.51805,2.43773
2008-07-19 09:39:43,153-20080719014942,4.277601,2.505952
2008-07-19 09:39:45,153-20080719014942,4.246321,2.514566
2008-07-19 09:41:25,153-20080719014942,2.964261,2.890183
2008-07-19 09:41:37,153-20080719014942,2.81977,2.931126
2008-07-19 09:41:57,153-20080719014942,2.452974,2.988308
2008-07-19 09:42:07,153-20080719014942,2.255049,2.989199
2008-07-19 09:42:37,153-20080719014942,1.549622,2.977763
2008-07-19 09:42:53,153-20080719014942,1.233031,2.975832
2008-07-19 09:43:09,153-20080719014942,0.97388,2.974495
2008-07-19 09:43:27,153-20080719014942,0.638811,2.971475
2008-07-19 09:44:05,153-20080719014942,0.120955,2.966524
2008-07-19 09:44:31,153-20080719014942,-0.227584,2.958405
2008-07-19 09:44:43,153-20080719014942,-0.422058,2.955088
2008-07-19 09:45:27,153-20080719014942,-1.135166,2.94682
2008-07-19 09:47:27,153-20080719014942,-3.18655,2.92073
2008-07-19 09:47:39,153-20080719014942,-3.387815,2.918205
2008-07-19 09:48:19,153-20080719014942,-4.291724,2.912511
2008-07-19 09:48:33,153-20080719014942,-4.615439,2.909095
2008-07-19 09:48:39,153-20080719014942,-4.738669,2.906075
2008-07-19 09:49:15,153-20080719014942,-5.36762,2.898847
2008-07-19 09:49:27,153-20080719014942,-5.546064,2.897708
2008-07-19 09:49:37,153-20080719014942,-5.669517,2.898352
2008-07-19 09:49:45,153-20080719014942,-5.777162,2.899639
2008-07-19 09:50:05,153-20080719014942,-6.062695,2.89954
2008-07-19 09:50:37,153-20080719014942,-6.388971,2.927859
2008-07-19 09:50:45,153-20080719014942,-6.46912,2.940632
2008-07-19 09:50:59,153-20080719014942,-6.48092,2.98608
2008-07-19 09:51:13,153-20080719014942,-6.494278,3.078511
2008-07-19 09:51:15,153-20080719014942,-6.496839,3.094651
2008-07-19 09:51:31,153-20080719014942,-6.514204,3.212826
2008-07-19 09:51:41,153-20080719014942,-6.514984,3.268968
2008-07-19 09:51:53,153-20080719014942,-6.510865,3.296594
2008-07-19 09:51:59,153-20080719014942,-6.509084,3.297634
2008-07-19 09:52:33,153-20080719014942,-6.602703,3.332735
2008-07-19 09:52:41,153-20080719014942,-6.700886,3.336151
2008-07-19 09:53:15,153-20080719014942,-7.127015,3.337388
2008-07-19 09:53:41,153-20080719014942,-7.192359,3.336893
2008-07-19 09:54:09,153-20080719014942,-7.421787,3.336547
2008-07-19 09:54:21,153-20080719014942,-7.421564,3.336349
2008-07-19 09:54:35,153-20080719014942,-7.45663,3.337636
2008-07-19 09:54:49,153-20080719014942,-7.614034,3.337834
2008-07-19 09:55:17,153-20080719014942,-8.077566,3.330012
2008-07-19 09:55:39,153-20080719014942,-8.379352,3.332091
2008-07-19 14:46:50,153-20080719144650,-8.443249,3.348082
2008-07-19 14:47:24,153-20080719144650,-8.61301,3.34432
2008-07-19 14:47:36,153-20080719144650,-8.520393,3.344072
2008-07-19 14:48:16,153-20080719144650,-7.828991,3.332091
2008-07-19 14:48:42,153-20080719144650,-7.498597,3.329665
2008-07-19 14:48:50,153-20080719144650,-7.444385,3.325655
2008-07-19 14:48:52,153-20080719144650,-7.426128,3.325259
2008-07-19 14:49:18,153-20080719144650,-7.234103,3.307832
2008-07-19 14:49:38,153-20080719144650,-7.185568,3.27486
2008-07-19 14:49:40,153-20080719144650,-7.183676,3.272929
2008-07-19 14:49:50,153-20080719144650,-7.171431,3.253968
2008-07-19 14:50:08,153-20080719144650,-7.193027,3.213272
2008-07-19 14:50:24,153-20080719144650,-7.160299,3.182478
2008-07-19 14:50:42,153-20080719144650,-6.97384,3.173319
2008-07-19 14:50:52,153-20080719144650,-6.896807,3.169804
2008-07-19 14:51:16,153-20080719144650,-6.882224,3.126187
2008-07-19 14:51:30,153-20080719144650,-6.91985,3.101483
2008-07-19 14:51:34,153-20080719144650,-6.924192,3.098315
2008-07-19 14:51:56,153-20080719144650,-6.921075,3.069649
2008-07-19 14:52:48,153-20080719144650,-6.935435,2.970931
2008-07-19 14:52:54,153-20080719144650,-6.933431,2.950533
2008-07-19 14:53:02,153-20080719144650,-6.938552,2.92875
2008-07-23 13:59:39,153-20080723135921,-6.731944,2.883698
2008-07-23 13:59:57,153-20080723135921,-6.412348,2.88949
2008-07-23 13:59:59,153-20080723135921,-6.374722,2.88949
2008-07-23 14:00:09,153-20080723135921,-6.184367,2.889539
2008-07-23 14:00:29,153-20080723135921,-5.810558,2.890629
2008-07-23 14:00:55,153-20080723135921,-5.296265,2.894094
2008-07-23 14:01:21,153-20080723135921,-4.797668,2.900926
2008-07-23 14:01:35,153-20080723135921,-4.502673,2.902808
2008-07-23 14:02:29,153-20080723135921,-3.334604,2.917066
2008-07-23 14:02:55,153-20080723135921,-2.768214,2.921225
2008-07-23 14:03:21,153-20080723135921,-2.215516,2.929146
2008-07-23 14:03:23,153-20080723135921,-2.169764,2.929393
2008-07-23 14:03:49,153-20080723135921,-1.596138,2.936721
2008-07-23 14:04:37,153-20080723135921,-0.406585,2.953553
2008-07-23 14:05:09,153-20080723135921,0.440886,2.962217
2008-07-23 14:05:15,153-20080723135921,0.588161,2.962514
2008-07-23 14:05:59,153-20080723135921,1.718826,2.977763
2008-07-23 14:06:25,153-20080723135921,2.29735,2.981575
2008-07-23 14:06:43,153-20080723135921,2.668599,2.95989
2008-07-23 14:07:07,153-20080723135921,3.123893,2.838942
2008-07-23 14:07:29,153-20080723135921,3.544678,2.717994
2008-07-23 14:08:01,153-20080723135921,4.133443,2.545014
2008-07-23 14:08:25,153-20080723135921,4.633599,2.393965
2008-07-23 14:09:13,153-20080723135921,5.40938,2.131969
2008-07-23 14:09:55,153-20080723135921,5.428972,1.795661
2008-07-23 14:10:17,153-20080723135921,5.426746,1.603867
2008-07-23 14:10:27,153-20080723135921,5.429529,1.514159
2008-07-23 14:10:43,153-20080723135921,5.418619,1.406083
2008-07-23 14:10:49,153-20080723135921,5.414834,1.371428
2008-07-23 14:11:05,153-20080723135921,5.411718,1.273748
2008-07-23 14:13:37,153-20080723135921,5.695915,1.212111
2008-07-23 14:13:51,153-20080723135921,5.94371,1.214982
2008-07-23 14:13:53,153-20080723135921,5.961187,1.216913
2008-07-23 14:14:03,153-20080723135921,5.982895,1.222904
2008-07-23 14:14:37,153-20080723135921,6.003043,1.228003
2008-07-23 14:14:57,153-20080723135921,6.212434,1.23533
2008-07-23 14:16:47,153-20080723135921,6.838936,1.081113
2008-07-23 14:17:15,153-20080723135921,7.221317,1.086014
2008-07-23 14:17:41,153-20080723135921,7.267737,1.014772
2008-07-23 14:17:57,153-20080723135921,7.282431,0.980166
2008-07-29 08:13:17,153-20080729081300,0.150566,-0.032519
2008-07-29 08:13:45,153-20080729081300,0.079545,-0.041826
2008-07-29 08:14:23,153-20080729081300,-0.160125,-0.049698
2008-07-29 08:14:27,153-20080729081300,-0.156006,-0.042024
2008-07-29 08:15:01,153-20080729081300,-0.168919,0.04501
2008-07-29 08:15:05,153-20080729081300,-0.171479,0.052981
2008-07-29 08:15:11,153-20080729081300,-0.155227,0.059071
2008-07-29 08:15:15,153-20080729081300,-0.125171,0.059863
2008-07-29 08:15:39,153-20080729081300,0.037689,0.06922
2008-07-29 08:16:13,153-20080729081300,0.053385,0.065259
2008-07-29 08:16:21,153-20080729081300,0.099582,0.070705
2008-07-29 08:16:23,153-20080729081300,0.114833,0.071497
2008-07-29 08:16:51,153-20080729081300,0.274687,0.067042
2008-07-29 08:17:17,153-20080729081300,0.444337,0.063378
2008-07-29 08:18:25,153-20080729081300,0.556101,0.105361
2008-07-29 08:18:37,153-20080729081300,0.553207,0.150413
2008-07-29 08:18:51,153-20080729081300,0.54508,0.215961
2008-07-29 08:19:15,153-20080729081300,0.529941,0.291164
2008-07-29 08:19:57,153-20080729081300,0.528716,0.292402
2008-07-29 08:20:03,153-20080729081300,0.528605,0.292402
2008-07-29 08:20:05,153-20080729081300,0.528605,0.292501
2008-07-29 08:20:19,153-20080729081300,0.522816,0.31775
2008-07-29 08:20:21,153-20080729081300,0.522483,0.324829
2008-07-29 08:21:21,153-20080729081300,0.511017,0.543952
2008-07-29 08:21:29,153-20080729081300,0.511351,0.56727
2008-07-29 08:21:41,153-20080729081300,0.510015,0.595737
2008-07-29 08:21:49,153-20080729081300,0.510794,0.623709
2008-07-29 08:21:59,153-20080729081300,0.508345,0.662771
2008-07-29 08:22:25,153-20080729081300,0.500775,0.730201
2008-07-29 08:22:41,153-20080729081300,0.650277,0.745449
2008-07-29 08:23:37,153-20080729081300,1.281232,0.74332
2008-07-29 08:24:01,153-20080729081300,1.378302,0.741686
2008-07-29 08:24:03,153-20080729081300,1.37819,0.741686
2008-07-29 08:24:11,153-20080729081300,1.378413,0.741686
2008-07-29 08:25:05,153-20080729081300,1.927438,0.746934
2008-07-29 08:25:29,153-20080729081300,2.268519,0.748221
2008-07-29 08:25:47,153-20080729081300,2.337982,0.742231
2008-07-29 08:27:53,153-20080729081300,2.389411,1.002395
2008-07-29 08:28:19,153-20080729081300,2.352564,1.066162
2008-07-29 08:28:31,153-20080729081300,2.367147,1.077251
2008-07-29 08:29:03,153-20080729081300,2.357685,1.171564
2008-07-29 08:29:05,153-20080729081300,2.357462,1.178842
2008-07-29 08:29:21,153-20080729081300,2.351006,1.219537
2008-07-29 08:29:29,153-20080729081300,2.340987,1.238845
2008-07-29 08:29:35,153-20080729081300,2.337314,1.259094
2008-07-29 08:30:13,153-20080729081300,2.279651,1.353803
2008-07-29 08:30:17,153-20080729081300,2.277869,1.366031
2008-07-29 08:30:27,153-20080729081300,2.289447,1.389993
2008-07-29 08:31:11,153-20080729081300,2.277758,1.55634
2008-07-29 08:31:25,153-20080729081300,2.275754,1.608967
2008-07-29 08:31:37,153-20080729081300,2.242804,1.642236
2008-07-29 08:31:49,153-20080729081300,2.2349,1.706398
2008-07-29 08:33:05,153-20080729081300,2.922517,1.988693
2008-07-29 08:33:51,153-20080729081300,3.88331,2.099442
2008-07-29 08:33:53,153-20080729081300,3.916149,2.113601
2008-07-29 08:34:03,153-20080729081300,4.076337,2.17811
2008-07-29 08:35:15,153-20080729081300,5.00596,2.552984
2008-07-29 08:35:37,153-20080729081300,5.346373,2.688191
2008-07-29 08:35:43,153-20080729081300,5.451904,2.731609
2008-07-29 08:38:11,153-20080729081300,8.040957,3.768108
2008-07-29 08:38:17,153-20080729081300,8.160625,3.815487
2008-07-29 08:38:51,153-20080729081300,8.792693,4.069413
2008-07-29 08:39:07,153-20080729081300,9.054961,4.171894
2008-07-29 08:39:45,153-20080729081300,9.810482,4.478992
2008-07-29 08:39:49,153-20080729081300,9.895641,4.512658
2008-07-29 08:40:01,153-20080729081300,10.133863,4.607564
2008-07-29 08:40:05,153-20080729081300,10.205664,4.63618
2008-07-29 08:40:39,153-20080729081300,10.73209,4.849708
2008-07-29 08:40:49,153-20080729081300,10.91098,4.921395
2008-07-29 08:40:51,153-20080729081300,10.949273,4.936743
2008-07-29 08:41:09,153-20080729081300,11.290911,5.073682
2008-07-29 08:41:13,153-20080729081300,11.36171,5.09997
2008-07-29 08:41:31,153-20080729081300,11.684757,5.220126
2008-07-29 08:42:39,153-20080729081300,11.972739,5.376967
2008-07-29 08:42:41,153-20080729081300,11.97118,5.378106
